fetchedAt,queryLabel,soldDate,redfinPropertyId,redfinListingId,mlsListingNumber,mlsStatus,address,unitNumber,city,state,zip,neighborhood,propertyType,uiPropertyType,yearBuilt,beds,baths,fullBaths,sqft,lotSize,stories,soldPrice,pricePerSqFt,hoaMonthly,domDays,timeOnRedfinMs,listingAgentName,listingBrokerName,sellingBrokerName,lat,lon,redfinUrl
2026-09-19T20:39:35.232Z,Queen Anne,2026-09-14,132314,222905952,2571110,Closed,1721 3rd Ave N,,Seattle,WA,98109,Queen Anne,Single Family,1,1907,4,3,3,2120,2805,1,1498000,707,,,,Kelly Byrne,Blue Pacific Real Estate,Keller Williams Seattle Metro,47.634642,-122.3522303,https://www.redfin.com/WA/Seattle/1721-3rd-Ave-N-98109/home/132314
2026-09-19T20:39:35.232Z,West Seattle,2026-09-14,157940,220680296,2550664,Closed,3741 SW 106th St,,Seattle,WA,98146,Arbor Heights,Single Family,1,1948,3,2,2,1890,8246,1.5,715000,378,,,,Sarah Rudinoff,Windermere R E Mount Baker,Real Broker LLC,47.5080225,-122.3799873,https://www.redfin.com/WA/Seattle/3741-SW-106th-St-98146/home/157940
2026-09-19T20:39:35.232Z,West Seattle,2026-09-14,161032,222653356,2528990,Closed,6714 14th Ave SW,,Seattle,WA,98106,Puget Ridge,Single Family,1,1972,3,2.5,2,1640,7137,1.5,746000,455,,,,Michael Witt,"Windermere RE/Capitol Hill,Inc",Windermere Bellevue Commons,47.5423588,-122.3523872,https://www.redfin.com/WA/Seattle/6714-14th-Ave-SW-98106/home/161032
2026-09-19T20:39:35.232Z,Central Seattle,2026-09-14,18657817,222331469,2567333,Closed,1620 E Alder St,,Seattle,WA,98122,Central Area,Single Family,1,2008,3,3.5,3,2690,4800,2,1595000,593,,,,Cory Egan,Windermere Real Estate Co.,Coldwell Banker Evergreen,47.6045748,-122.3105106,https://www.redfin.com/WA/Seattle/1620-E-Alder-St-98122/home/18657817
2026-09-19T20:39:35.232Z,Ballard (specific),2026-09-14,18659301,221201080,2559354,Closed,821 NW 53rd St Unit A,Unit A,Seattle,WA,98107,Ballard,Townhouse,3,2007,3,3.5,3,1574,1455,1.5,767500,488,,,,Wanzhi Li,"Skyline Properties, Inc.",Columbia Partners Real Estate,47.667008,-122.367292,https://www.redfin.com/WA/Seattle/821-NW-53rd-St-98107/unit-A/home/18659301
2026-09-19T20:39:35.232Z,Green Lake,2026-09-14,195913099,212336653,2481924,Closed,221 NE 75th St,,Seattle,WA,98115,Green Lake,Townhouse,3,2026,2,2,2,1411,883,1.5,769000,545,4,,,Drew Smith,"Urban Commercial Partners, LLC",COMPASS,47.68306,-122.326406,https://www.redfin.com/WA/Seattle/221-NE-75th-St-98115/home/195913099
2026-09-19T20:39:35.232Z,Ballard (specific),2026-09-14,200618345,216973188,2541930,Closed,1208 A NW 83rd St,,Seattle,WA,98117,Ballard,Townhouse,3,2026,2,2.5,2,1022,699,1.5,603000,590,,,,Grecia Thomas,"Real Property Associates, Inc.",Keller Williams Realty PS,47.688856,-122.3719086,https://www.redfin.com/WA/Seattle/1208-A-NW-83rd-St-98117/home/200618345
2026-09-19T20:39:35.232Z,Central Seattle,2026-09-14,202219673,222553571,2570387,Closed,1970 25th Ave E,,Seattle,WA,98112,Montlake,Single Family,1,2026,3,3.5,3,1940,1633,3,1335000,688,130,,,Marc Mignogna,"RE/MAX Metro Realty, Inc.",Real Broker LLC,47.6376867,-122.3002907,https://www.redfin.com/WA/Seattle/1970-25th-Ave-E-98112/home/202219673
2026-09-19T20:39:35.232Z,Ballard (specific),2026-09-14,202656524,220494290,2549373,Closed,1512 NW 59th St,,Seattle,WA,98107,Ballard,Townhouse,3,2026,3,3,2,2135,1719,1.5,1169000,548,,,,Ziggy Samra,"John L. Scott, Inc.",ZNonMember-Office-MLS,47.671837,-122.376842,https://www.redfin.com/WA/Seattle/1512-NW-59th-St-98107/home/202656524
2026-09-19T20:39:35.232Z,Phinney Ridge,2026-09-14,299403,222348242,2564819,Closed,6408 Francis Ave N,,Seattle,WA,98103,Phinney Ridge,Single Family,1,1911,4,3,3,2600,3000,2,1699950,654,,,,Jason Gibbons,COMPASS,Windermere R.E. Shoreline,47.6756851,-122.353192,https://www.redfin.com/WA/Seattle/6408-Francis-Ave-N-98103/home/299403
2026-09-19T20:39:35.232Z,Phinney Ridge,2026-09-14,300739,222746531,2567119,Closed,6542 Greenwood Ave N,,Seattle,WA,98103,Phinney Ridge,Single Family,1,1918,2,1,1,1060,2450,1,654000,617,,,,Paul Rice,COMPASS,Windermere RE Greenwood,47.6772093,-122.3550631,https://www.redfin.com/WA/Seattle/6542-Greenwood-Ave-N-98103/home/300739
2026-09-19T20:39:35.232Z,NE Seattle,2026-09-14,316753,222727611,2572123,Closed,2502 NE 68th St,,Seattle,WA,98115,Ravenna,Single Family,1,1953,3,3,3,1940,5092,1,1187000,612,,,,Monica Church,Real Broker LLC,Rain Town Realty + JPAR,47.6777921,-122.3003897,https://www.redfin.com/WA/Seattle/2502-NE-68th-St-98115/home/316753
2026-09-19T20:39:35.232Z,West Seattle,2026-09-14,470440,217019774,2535281,Closed,5632 42nd Ave SW,,Seattle,WA,98136,Seaview,Single Family,1,1946,5,3.5,3,3840,6250,2,1325000,345,,,,Jennifer Larson,John L Scott RE West Seattle,Ensemble,47.5511225,-122.3853014,https://www.redfin.com/WA/Seattle/5632-42nd-Ave-SW-98136/home/470440
2026-09-19T20:39:35.232Z,West Seattle,2026-09-14,474970,213676563,2501736,Closed,8117 17th Ave SW,,Seattle,WA,98106,Highland Park,Single Family,1,1930,2,1,1,820,3714,1,579000,706,30,,,Nicole Dankworth,Real Broker LLC,Real Broker LLC,47.529522,-122.356749,https://www.redfin.com/WA/Seattle/8117-17th-Ave-SW-98106/home/474970
2026-09-19T20:39:35.232Z,Phinney Ridge,2026-09-14,497300,222606508,2570363,Closed,325 NW 74th St,,Seattle,WA,98117,Phinney Ridge,Single Family,1,1912,3,3,3,2250,3000,2,1450000,644,,,,Thomas Emmo,Real Broker LLC,Coldwell Banker Danforth,47.6823326,-122.3618264,https://www.redfin.com/WA/Seattle/325-NW-74th-St-98117/home/497300
2026-09-19T20:39:35.232Z,West Seattle,2026-09-14,7557,222072281,2565770,Closed,8408 25th Ave SW Unit D,Unit D,Seattle,WA,98106,Westwood,Townhouse,3,1979,2,1.5,1,1014,,1.5,445000,439,580,,,Candice Oftebro,Coldwell Banker Danforth,COMPASS,47.5280071,-122.3642692,https://www.redfin.com/WA/Seattle/8408-25th-Ave-SW-98106/unit-D/home/7557
2026-09-19T20:39:35.232Z,NE Seattle,2026-09-11,122221,214573619,2515993,Closed,4103 43rd Ave NE,,Seattle,WA,98105,Laurelhurst,Single Family,1,2025,4,3.5,3,4738,7200,2,4600000,971,,,,Bentley Pugh,Keller Williams North Seattle,Realogics Sotheby's Int'l Rlty,47.6586271,-122.2818986,https://www.redfin.com/WA/Seattle/4103-43rd-Ave-NE-98105/home/122221
2026-09-19T20:39:35.232Z,Central Seattle,2026-09-11,136166,217276498,2545928,Closed,1000 15th Ave E,,Seattle,WA,98112,Capitol Hill,Single Family,1,1907,5,3.5,3,4369,5220,,2250000,515,,,,Michael Doyle,Windermere Real Estate Midtown,Windermere Real Estate Co.,47.6277126,-122.3122252,https://www.redfin.com/WA/Seattle/1000-15th-Ave-E-98112/home/136166
2026-09-19T20:39:35.232Z,Central Seattle,2026-09-11,144329,221192747,2558886,Closed,429 13th Ave E,,Seattle,WA,98102,Capitol Hill,Townhouse,3,2007,2,2.5,2,1590,1504,1.5,975000,613,45,,,Renee McGahan,COMPASS,Columbia Partners Real Estate,47.6228232,-122.3159214,https://www.redfin.com/WA/Seattle/429-13th-Ave-E-98102/home/144329
2026-09-19T20:39:35.232Z,West Seattle,2026-09-11,156268,223476555,2582585,Closed,4000 SW concord St,,Seattle,WA,98136,Fauntleroy,Single Family,1,1954,2,1.5,1,1960,7198,1,700000,357,,,,Bill Reid,Windermere West Metro,NWMLS-NonOffice,47.5238087,-122.383336,https://www.redfin.com/WA/Seattle/4000-SW-Concord-St-98136/home/156268
2026-09-19T20:39:35.232Z,Central Seattle,2026-09-11,185466451,217215254,2545834,Closed,1802 38th Ave,,Seattle,WA,98122,Madrona,Townhouse,3,2023,2,2.5,2,1182,1,1.5,805000,681,70,,,Jay Kipp,Realogics Sotheby's Int'l Rlty,"Windermere RE/Capitol Hill,Inc",47.6176766,-122.2854196,https://www.redfin.com/WA/Seattle/1802-38th-Ave-98122/home/185466451
2026-09-19T20:39:35.232Z,NE Seattle,2026-09-11,197179174,221501990,2560900,Closed,4231 53rd Ave NE,,Seattle,WA,98105,Laurelhurst,Single Family,1,2026,5,5,4,3566,5009,2,3595000,1008,,,,John Cowan,Windermere Real Estate Co.,KW Mountains to Sound Realty,47.659153,-122.271349,https://www.redfin.com/WA/Seattle/4231-53rd-Ave-NE-98105/home/197179174
2026-09-19T20:39:35.232Z,Queen Anne,2026-09-11,199613038,209856414,2458245,Closed,809 W Armour St,,Seattle,WA,98119,Queen Anne,Single Family,1,2025,3,2.5,2,1167,2747,2,900000,771,5,,,Ryan Gillis,Gillis Real Estate LLC,Real Broker LLC,47.6448133,-122.3680435,https://www.redfin.com/WA/Seattle/809-W-Armour-St-98119/home/199613038
2026-09-19T20:39:35.232Z,Phinney Ridge,2026-09-11,201652118,222128696,2566309,Closed,7064 Cleopatra Pl NW,,Seattle,WA,98117,Phinney Ridge,Single Family,1,2026,2,2,2,1094,6160,2,824900,754,29,,,Andy Sather,"John L. Scott, Inc.",Every Door Real Estate,47.681407,-122.3652231,https://www.redfin.com/WA/Seattle/7064-Cleopatra-Pl-NW-98117/home/201652118
2026-09-19T20:39:35.232Z,NE Seattle,2026-09-11,204551742,222278087,2567795,Closed,2726 NE Blakeley St,,Seattle,WA,98105,Ravenna,Single Family,1,2026,3,3.5,3,1797,2375,1.5,1250000,696,5,,,Kelly Byrne,Blue Pacific Real Estate,Coldwell Banker Bain,47.6664789,-122.2973908,https://www.redfin.com/WA/Seattle/2726-NE-Blakeley-St-98105/home/204551742
2026-09-19T20:39:35.232Z,West Seattle,2026-09-11,2079162,217226134,2543306,Closed,7114 California Ave SW Unit A,Unit A,Seattle,WA,98136,Gatewood,Townhouse,3,2006,2,2,2,1030,1106,1.5,530000,515,,,,Julie Granahan,Redfin,"Windermere RE/Capitol Hill,Inc",47.5396467,-122.3866424,https://www.redfin.com/WA/Seattle/7114-California-Ave-SW-98136/unit-A/home/2079162
2026-09-19T20:39:35.232Z,West Seattle,2026-09-11,328654,222333524,2568508,Closed,4153 39th Ave SW,,Seattle,WA,98116,Admiral,Single Family,1,1954,2,1.5,1,1640,5750,1,799950,488,,,,Jerome Slobojan,COMPASS,Coldwell Banker Bain,47.5649709,-122.3818654,https://www.redfin.com/WA/Seattle/4153-39th-Ave-SW-98116/home/328654
2026-09-19T20:39:35.232Z,West Seattle,2026-09-11,331143,222091906,2562832,Closed,4540 51st Ave SW,,Seattle,WA,98116,Genesee,Single Family,1,1979,3,3,3,1620,5750,1,995000,614,,,,,Designed Realty,Redfin,47.5617631,-122.3972424,https://www.redfin.com/WA/Seattle/4540-51st-Ave-SW-98116/home/331143
2026-09-19T20:39:35.232Z,West Seattle,2026-09-11,471707,215595819,2525808,Closed,5457 35th Ave SW,,Seattle,WA,98126,Fairmount,Single Family,1,1946,4,2,2,2240,6240,1,901000,402,,,,Karen Lavallee,Windermere West Metro,Windermere West Metro,47.5521329,-122.3767269,https://www.redfin.com/WA/Seattle/5457-35th-Ave-SW-98126/home/471707
2026-09-19T20:39:35.232Z,Beacon Hill,2026-09-11,481562,222367767,2546882,Closed,2131 S Bennett St,,Seattle,WA,98108,Beacon Hill,Single Family,1,1941,5,2,2,1650,7130,2,685000,415,,,,CL Tang,eXp Realty,"Skyline Properties, Inc.",47.5546694,-122.3048256,https://www.redfin.com/WA/Seattle/2131-S-Bennett-St-98108/home/481562
2026-09-19T20:39:35.232Z,Maple Leaf,2026-09-10,106850,222434958,2567743,Closed,10303 15th Ave NE,,Seattle,WA,98125,Maple Leaf,Single Family,1,1946,3,2,2,1560,6216,1,885000,567,,,,Paige Norris,Realogics Sotheby's Int'l Rlty,Windermere Real Estate Co.,47.7032363,-122.3126429,https://www.redfin.com/WA/Seattle/10303-15th-Ave-NE-98125/home/106850
2026-09-19T20:39:35.232Z,Beacon Hill,2026-09-10,109661185,221997213,2564484,Closed,1754 Valentine Pl S,,Seattle,WA,98144,Beacon Hill,Single Family,1,2014,4,2.5,2,1650,1675,1.5,799950,485,25,,,Terry McMahan,Coldwell Banker Bain,Coldwell Banker Bain,47.587465,-122.3071092,https://www.redfin.com/WA/Seattle/1754-Valentine-Pl-S-98144/home/109661185
2026-09-19T20:39:35.232Z,NE Seattle,2026-09-10,11895876,221732441,2559299,Closed,5807 B 55th Ave NE,,Seattle,WA,98105,Windermere,Townhouse,3,2006,3,3.5,3,1510,1700,1.5,788000,522,612,,,Amie Stewart,COMPASS,Every Door Real Estate,47.670721,-122.269549,https://www.redfin.com/WA/Seattle/5807-55th-Ave-NE-98105/home/11895876
2026-09-19T20:39:35.232Z,NE Seattle,2026-09-10,121961,222310231,2566791,Closed,3844 Surber Dr NE,,Seattle,WA,98105,Laurelhurst,Single Family,1,1956,3,2,2,1690,6042,1,1811700,1072,,,,Mel Parsons,Real Broker LLC,VerraTerra,47.6578533,-122.2863803,https://www.redfin.com/WA/Seattle/3844-Surber-Dr-NE-98105/home/121961
2026-09-19T20:39:35.232Z,Queen Anne,2026-09-10,129453,217269006,2541826,Closed,15 Fulton St,,Seattle,WA,98109,Queen Anne,Single Family,1,1920,2,1,1,1720,4000,1,865000,503,,,,Steve Laevastu,Windermere RE Greenwood,Windermere R.E. Port Townsend,47.6455732,-122.3560856,https://www.redfin.com/WA/Seattle/15-Fulton-St-98109/home/129453
2026-09-19T20:39:35.232Z,Queen Anne,2026-09-10,134992,220610474,2550165,Closed,2217 4th Ave N,,Seattle,WA,98109,Queen Anne,Single Family,1,1906,4,2,2,2272,4000,1,1355000,596,,,,Matt Warmack,KW Greater Seattle,Every Door Real Estate,47.6388186,-122.3497937,https://www.redfin.com/WA/Seattle/2217-4th-Ave-N-98109/home/134992
2026-09-19T20:39:35.232Z,Central Seattle,2026-09-10,139307,214570926,2512560,Closed,1419 McGilvra Blvd E,,Seattle,WA,98112,Washington Park,Single Family,1,1927,3,3,3,3430,3600,2,1900000,554,,,,Spafford Robbins,COMPASS,Realogics Sotheby's Int'l Rlty,47.6316094,-122.2817651,https://www.redfin.com/WA/Seattle/1419-McGilvra-Blvd-E-98112/home/139307
2026-09-19T20:39:35.232Z,Central Seattle,2026-09-10,141827,216139465,2529075,Closed,502 32nd Ave,,Seattle,WA,98122,Madrona,Single Family,1,1902,3,2,2,1340,5000,1.5,952000,710,,,,Don Kenney,Windermere Real Estate Co.,"Skyline Properties, Inc.",47.6059968,-122.2912142,https://www.redfin.com/WA/Seattle/502-32nd-Ave-98122/home/141827
2026-09-19T20:39:35.232Z,Central Seattle,2026-09-10,142601,217210282,2544751,Closed,1606 22nd Ave,,Seattle,WA,98122,Central Area,Single Family,1,1901,3,1.5,1,1140,2322,1.5,780000,684,,,,Angela Crea,Every Door Real Estate,COMPASS,47.6155278,-122.3032964,https://www.redfin.com/WA/Seattle/1606-22nd-Ave-98122/home/142601
2026-09-19T20:39:35.232Z,Ballard (specific),2026-09-10,146012932,222105171,2565444,Closed,7009 Alonzo Ave NW,,Seattle,WA,98117,Ballard,Townhouse,3,1949,2,1.5,1,1032,1167,1.5,600000,581,,,,Tom Skepetaris,Realogics Sotheby's Int'l Rlty,"John L. Scott, Inc.",47.6798711,-122.3749285,https://www.redfin.com/WA/Seattle/7009-Alonzo-Ave-NW-98117/home/146012932
2026-09-19T20:39:35.232Z,West Seattle,2026-09-10,152082,220901051,2554341,Closed,4048 56th Ave SW,,Seattle,WA,98116,Genesee,Single Family,1,1995,3,2.5,2,2520,3750,2,1720000,683,,,,Tammy Miller,Windermere Real Estate/East,Windermere Real Estate Midtown,47.5671348,-122.4035831,https://www.redfin.com/WA/Seattle/4048-56th-Ave-SW-98116/home/152082
2026-09-19T20:39:35.232Z,West Seattle,2026-09-10,152932,222360261,2569156,Closed,4909 SW Canada Dr,,Seattle,WA,98136,Seaview,Single Family,1,2026,2,1.5,1,989,1254,2,725000,733,25,,,Eric Chen Yu,"Pellego, Inc.",Columbia Partners Real Estate,47.554116,-122.3954657,https://www.redfin.com/WA/Seattle/4909-SW-Canada-Dr-98136/home/152932
2026-09-19T20:39:35.232Z,West Seattle,2026-09-10,159558,223611813,2584417,Closed,6343 SW Delridge Way,,Seattle,WA,98106,Delridge,Single Family,1,1950,4,2,2,1640,5164,1,535000,326,,,,Melinda Dammel,Seattle Works Real Estate,Seattle Works Real Estate,47.5453402,-122.3622995,https://www.redfin.com/WA/Seattle/6343-Delridge-Way-SW-98106/home/159558
2026-09-19T20:39:35.232Z,Ballard (specific),2026-09-10,182420632,220913346,2545020,Closed,2853 B NW 63rd St,,Seattle,WA,98107,Sunset Hill,Single Family,1,2022,2,2.5,2,950,1748,2,719000,757,266,,,Kelly Byrne,Blue Pacific Real Estate,Windermere West Metro,47.6742551,-122.3952587,https://www.redfin.com/WA/Seattle/2853-NW-63rd-St-98107/unit-B/home/182420632
2026-09-19T20:39:35.232Z,Eastlake,2026-09-10,200697759,221142460,2557159,Closed,2012 Fairview Ave E Unit B,Unit B,Seattle,WA,98102,Eastlake,Townhouse,3,2026,1,1.5,1,830,786,1.5,689950,831,68,,,Tom Skepetaris,Realogics Sotheby's Int'l Rlty,COMPASS,47.6371999,-122.3293769,https://www.redfin.com/WA/Seattle/2012-Fairview-Ave-E-98102/unit-B/home/200697759
2026-09-19T20:39:35.232Z,West Seattle,2026-09-10,204579635,222373837,2566943,Closed,2645 Walnut Ave SW,,Seattle,WA,98116,Admiral,Single Family,1,2026,4,3.5,3,2277,1930,1.5,1519000,667,100,,,Bill Reid,Windermere West Metro,Windermere West Metro,47.579879,-122.3835655,https://www.redfin.com/WA/Seattle/2645-Walnut-Ave-SW-98116/home/204579635
2026-09-19T20:39:35.232Z,NW Seattle,2026-09-10,288491,221151940,2556930,Closed,900 NW 134th St,,Seattle,WA,98177,Broadview,Single Family,1,1913,2,2.5,2,1960,33014,1.5,1000000,510,,,,Steve Hill,Windermere RE Greenwood,Windermere West Metro,47.7267654,-122.3701019,https://www.redfin.com/WA/Seattle/900-NW-134th-St-98177/home/288491
2026-09-19T20:39:35.232Z,Fremont,2026-09-10,303878,222066240,2561106,Closed,4315 Linden Ave N Unit A,Unit A,Seattle,WA,98103,Fremont,Townhouse,3,2002,2,1.5,1,1260,1282,1.5,760000,603,,,,Cynthia Schoonmaker,Windermere Mercer Island,KW Greater Seattle,47.6598605,-122.3491848,https://www.redfin.com/WA/Seattle/4315-Linden-Ave-N-98103/unit-A/home/303878
2026-09-19T20:39:35.232Z,NE Seattle,2026-09-10,309243,222300985,2567676,Closed,7346 19th Ave NE,,Seattle,WA,98115,Ravenna,Single Family,1,1941,3,2.5,2,2450,5227,2,1447000,591,,,,Andy Sather,"John L. Scott, Inc.",Coldwell Banker Bain,47.6826449,-122.3075246,https://www.redfin.com/WA/Seattle/7346-19th-Ave-NE-98115/home/309243
2026-09-19T20:39:35.232Z,West Seattle,2026-09-10,471043,223365733,2581243,Closed,4027 SW Brandon St,,Seattle,WA,98136,Seaview,Single Family,1,1909,2,1,1,810,6250,1,740000,914,,,,,,COMPASS,47.5536759,-122.3838033,https://www.redfin.com/WA/Seattle/4027-SW-Brandon-St-98136/home/471043
2026-09-19T20:39:35.232Z,Beacon Hill,2026-09-10,480569,221125324,2549701,Closed,3540 S Kenyon St,,Seattle,WA,98118,Beacon Hill,Single Family,1,1911,5,2.5,2,2590,6952,1.5,750000,290,,,,Billy Wu,Kelly Right RE of Seattle LLC,Berkshire Hathaway HS NW,47.5317849,-122.2862028,https://www.redfin.com/WA/Seattle/3540-S-Kenyon-St-98118/home/480569
2026-09-19T20:39:35.232Z,NW Seattle,2026-09-10,99082,222307496,2567630,Closed,346 N 102nd St,,Seattle,WA,98133,Greenwood,Single Family,1,1940,2,1,1,790,3844,1,635000,804,,,,Macartney McQuery,Redfin,Windermere R.E. Port Townsend,47.7030891,-122.3532916,https://www.redfin.com/WA/Seattle/346-N-102nd-St-98133/home/99082
2026-09-19T20:39:35.232Z,NW Seattle,2026-09-09,101577,221573069,2560712,Closed,201 N 101st St,,Seattle,WA,98133,Greenwood,Single Family,1,1926,2,2,2,1150,5449,1.5,595000,517,,,,Ashley Abrams,Real Broker LLC,"Real Property Associates, Inc.",47.7019114,-122.3565238,https://www.redfin.com/WA/Seattle/201-N-101st-St-98133/home/101577
2026-09-19T20:39:35.232Z,Queen Anne,2026-09-09,108903026,221092144,2549779,Closed,1616 Taylor Ave N,,Seattle,WA,98109,Queen Anne,Single Family,1,2016,3,2,2,1850,2209,,1075000,581,,,,Paris Piersson,RSVP Brokers ERA,eXp Realty,47.6337075,-122.3457464,https://www.redfin.com/WA/Seattle/1616-Taylor-Ave-N-98109/home/108903026
2026-09-19T20:39:35.232Z,Central Seattle,2026-09-09,12449155,216918619,2537836,Closed,1808 11th Ave Unit B,Unit B,Seattle,WA,98122,Capitol Hill,Townhouse,3,2007,2,2.5,2,1600,1178,1.5,785000,491,625,,,,Providential Real Estate LLC,Redfin,47.6179328,-122.3178203,https://www.redfin.com/WA/Seattle/1808-11th-Ave-98122/unit-B/home/12449155
2026-09-19T20:39:35.232Z,Magnolia,2026-09-09,125335,222330627,2562249,Closed,2667 44th Ave W,,Seattle,WA,98199,Magnolia,Single Family,1,1986,4,3.5,3,3280,7577,1.5,2700000,823,,,,Colleen McCann,Windermere RE Magnolia,Every Door Real Estate,47.6447249,-122.4124722,https://www.redfin.com/WA/Seattle/2667-44th-Ave-W-98199/home/125335
2026-09-19T20:39:35.232Z,Queen Anne,2026-09-09,129830,222083042,2564390,Closed,2541 10th Ave W,,Seattle,WA,98119,Queen Anne,Single Family,1,1913,5,3,3,2580,2800,2,1280000,496,,,,Sam Konswa,Queen Anne Real Estate,Windermere Abode,47.6419197,-122.3703908,https://www.redfin.com/WA/Seattle/2541-10th-Ave-W-98119/home/129830
2026-09-19T20:39:35.232Z,Central Seattle,2026-09-09,135716,222258911,2567606,Closed,939 13th Ave E,,Seattle,WA,98102,North Capitol Hill,Single Family,1,1906,4,2.5,2,2813,3587,2,2150000,764,,,,Deirdre Doyle,Windermere Real Estate Midtown,Realogics Sotheby's Int'l Rlty,47.6276429,-122.3161343,https://www.redfin.com/WA/Seattle/939-13th-Ave-E-98102/home/135716
2026-09-19T20:39:35.232Z,Central Seattle,2026-09-09,139808,222664458,2569155,Closed,1502 39th Ave E,,Seattle,WA,98112,Washington Park,Single Family,1,1925,4,2,2,2839,3600,2,2150000,757,,,,Trey Danna,COMPASS,"Windermere RE/Capitol Hill,Inc",47.6323201,-122.2824198,https://www.redfin.com/WA/Seattle/1502-39th-Ave-E-98112/home/139808
2026-09-19T20:39:35.232Z,Central Seattle,2026-09-09,148859,214589093,2515598,Closed,927 29th Ave S,,Seattle,WA,98144,Judkins,Single Family,1,1906,2,1,1,1390,3090,1,815000,586,,,,Diana Patterson,Windermere Real Estate/PSR Inc,"Windermere RE/Capitol Hill,Inc",47.5937112,-122.2957236,https://www.redfin.com/WA/Seattle/927-29th-Ave-S-98144/home/148859
2026-09-19T20:39:35.232Z,West Seattle,2026-09-09,158447,220988583,2556468,Closed,11213 Arroyo Beach Pl SW,,Seattle,WA,98146,Arroyo,Single Family,1,1960,3,4,4,3170,19516,2,3775000,1191,,,,Wendy Klahr,Kelly Right RE of Seattle LLC,Real Broker LLC,47.5019449,-122.3846458,https://www.redfin.com/WA/Seattle/11213-Arroyo-Beach-Pl-SW-98146/home/158447
2026-09-19T20:39:35.232Z,Beacon Hill,2026-09-09,169093,222115191,2566034,Closed,3029 21st Ave S,,Seattle,WA,98144,N Beacon Hill,Single Family,1,1911,4,1,1,1080,7320,1.5,695000,644,,,,Darcel Fogerty,eXp Realty,"Windermere RE/Capitol Hill,Inc",47.5760988,-122.3057509,https://www.redfin.com/WA/Seattle/3029-21st-Ave-S-98144/home/169093
